bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,lat,long,view,waterfront
4,2.5,3720,8633,2.0,3,10,47.6085,-122.013,0,0
3,1.0,1190,9000,1.0,3,7,47.77,-122.264,0,0
4,2.5,2790,43091,2.0,4,9,47.7759,-122.08,0,0
2,1.0,820,4234,1.0,3,6,47.5294,-122.386,1,0
4,2.5,2080,5191,2.0,3,8,47.5978,-122.017,0,0
2,1.0,1010,3600,1.0,3,7,47.6641,-122.357,0,0
4,2.5,2370,30378,2.0,3,8,47.3389,-122.066,0,0
4,3.0,2620,214750,2.0,3,8,47.4239,-122.068,0,0
3,2.5,2030,8000,2.0,3,7,47.4024,-122.216,0,0
4,2.5,3070,5936,2.0,3,9,47.5902,-121.988,0,0
3,1.75,1530,7650,1.0,4,8,47.4435,-122.128,0,0
2,2.25,1260,1240,3.0,3,8,47.6531,-122.352,0,0
5,1.75,1798,11232,1.0,3,7,47.3266,-122.291,0,0
4,3.75,2890,4164,2.0,3,9,47.676,-122.197,0,0
4,3.25,4280,47179,2.0,3,10,47.3017,-122.127,0,0
4,4.5,5670,84267,2.0,3,11,47.323,-122.044,2,0
2,1.0,1140,5720,1.0,3,7,47.6827,-122.298,0,0
4,2.5,1840,9611,2.0,3,7,47.4964,-122.251,0,0
3,1.0,1040,9800,1.0,4,7,47.5765,-122.155,0,0
4,2.5,2540,28563,1.0,3,10,47.7185,-122.114,0,0
3,1.0,1060,7638,1.0,5,7,47.5941,-122.142,0,0
4,2.25,2050,9583,2.0,3,8,47.3978,-122.313,2,0
5,1.75,2120,8399,1.0,4,7,47.7621,-122.335,0,0
4,1.0,1530,4875,2.0,3,7,47.3638,-122.091,0,0
3,1.0,1410,7700,1.0,3,7,47.4577,-122.171,0,0
4,2.25,2220,8125,1.0,4,8,47.5429,-122.177,0,0
4,1.75,1860,7350,1.0,4,7,47.3979,-122.174,0,0
4,3.75,4133,361548,2.0,3,11,47.7479,-121.972,0,0
3,2.25,1190,1149,2.0,3,8,47.5818,-122.387,0,0
2,1.0,1420,4305,1.0,4,7,47.6864,-122.311,0,0
5,3.75,3330,5042,2.0,3,9,47.6497,-122.339,2,0
3,1.0,1410,9656,1.0,3,7,47.6354,-122.208,0,0
3,2.0,1690,10062,1.0,5,7,47.5102,-122.241,2,0
4,2.5,1900,5889,2.0,3,7,47.349,-122.031,0,0
2,1.0,740,7380,1.0,4,6,47.4481,-122.278,0,0
3,2.5,2480,7428,2.0,3,9,47.5489,-122.185,0,0
6,2.25,2930,15949,1.0,4,8,47.7188,-122.185,0,0
3,1.0,1350,8581,1.0,5,6,47.7612,-122.362,0,0
3,1.75,2930,266587,2.0,3,8,47.6991,-121.947,0,0
3,2.0,1580,14398,1.0,3,7,47.6328,-122.174,0,0
5,2.0,2960,10960,1.0,4,7,47.6162,-122.174,0,0
3,1.75,1570,8530,1.0,4,7,47.6881,-122.184,0,0
4,2.5,3610,13292,2.0,3,10,47.5868,-121.974,0,0
3,2.75,2200,7000,1.0,4,7,47.4574,-122.169,0,0
3,2.25,1420,1230,2.0,3,8,47.5703,-122.288,0,0
8,3.5,4440,6480,2.0,5,10,47.631,-122.303,3,0
4,3.5,5360,25800,1.0,3,9,47.6099,-122.054,0,0
3,1.5,1980,11214,1.0,3,7,47.4696,-122.298,0,0
3,2.0,2020,8118,1.0,3,7,47.5866,-122.118,0,0
3,1.0,1120,8342,1.0,4,7,47.3732,-122.116,0,0
3,1.0,1270,8508,1.0,4,6,47.4961,-122.322,0,0
4,2.0,1680,2600,1.0,5,7,47.6648,-122.363,0,0
4,2.0,2340,10507,1.5,4,6,47.3578,-122.178,0,0
3,1.5,1370,11400,2.0,3,7,47.4477,-121.77,0,0
3,2.5,2280,213879,2.0,3,8,47.4213,-122.033,0,0
3,1.75,2220,216493,1.0,3,8,47.6624,-121.951,2,0
2,2.5,2550,216344,2.5,3,7,47.2584,-122.124,0,0
6,3.0,3560,4290,1.0,4,7,47.5282,-122.269,0,0
4,2.5,2790,15653,2.0,4,10,47.5477,-122.215,0,0
3,2.0,1420,16000,1.0,3,7,47.478,-122.358,0,0
4,1.75,1580,8856,2.0,3,7,47.4694,-121.745,0,0
4,2.0,1460,7254,1.0,3,6,47.5056,-122.254,0,0
3,2.5,1640,1269,3.0,3,8,47.6197,-122.3,0,0
3,2.5,2500,21780,1.0,3,8,47.3282,-122.198,0,0
7,2.25,3170,36384,2.0,3,8,47.4654,-122.003,0,0
3,1.0,880,18109,1.0,4,6,47.3634,-122.101,0,0
2,1.0,840,5551,1.0,3,6,47.5354,-122.28,0,0
4,2.75,2330,3920,2.0,3,9,47.5525,-121.99,0,0
4,1.75,1990,8900,1.0,4,8,47.5639,-122.149,0,0
3,2.25,1860,1558,3.0,3,8,47.7006,-122.339,0,0
3,1.0,1250,7280,1.0,3,7,47.3414,-122.286,0,0
4,2.5,1930,8660,1.0,3,7,47.3261,-122.26,0,0
2,1.0,910,4725,1.0,3,7,47.676,-122.281,0,0
3,1.0,1450,7200,1.0,3,7,47.7311,-122.199,0,0
3,2.5,2230,8296,2.0,3,7,47.4386,-122.116,0,0
3,1.0,1250,7157,1.0,3,7,47.7323,-122.304,0,0
2,1.75,1560,4141,1.0,4,7,47.6863,-122.382,0,0
4,1.5,1450,5530,1.0,4,6,47.3613,-122.087,0,0
4,1.0,1460,7200,1.5,4,7,47.7602,-122.306,0,0
2,2.25,1060,925,2.0,3,8,47.6386,-122.388,0,0
3,2.25,1990,8501,2.0,3,8,47.5707,-121.996,0,0
5,1.75,3250,13702,1.0,3,8,47.4883,-122.225,2,0
4,2.0,2195,2681,1.0,3,7,47.6965,-122.342,0,0
3,2.0,2510,5200,1.0,5,8,47.5631,-122.366,0,0
3,1.0,1760,6927,1.0,3,7,47.7623,-122.2,0,0
2,1.0,820,5700,1.0,5,5,47.4915,-122.184,0,0
4,2.0,1610,6650,1.0,3,7,47.3085,-122.358,0,0
3,1.75,1140,22267,1.0,3,7,47.4761,-121.758,0,0
3,1.0,1910,8710,1.0,3,7,47.5038,-122.3,0,0
2,1.75,1670,4200,2.0,3,7,47.5862,-122.387,0,0
3,1.0,1350,7740,1.0,4,6,47.7098,-122.291,0,0
3,1.75,2320,7875,1.0,3,8,47.4524,-122.146,0,0
3,1.75,1620,9600,1.0,4,7,47.4749,-122.155,0,0
5,2.5,2490,9639,1.0,4,8,47.551,-122.22,0,0
4,3.5,3320,8808,2.0,3,9,47.592,-121.989,0,0
5,2.25,2700,9000,2.0,5,9,47.6599,-122.146,0,0
2,2.5,1770,7155,2.0,3,8,47.7345,-122.285,4,1
5,2.25,2180,6000,1.0,4,8,47.6235,-122.143,0,0
3,1.5,1060,9711,1.0,3,7,47.4095,-122.315,0,0
3,2.25,2630,12899,2.0,4,9,47.5479,-122.233,0,0
2,1.0,740,6460,1.0,3,6,47.5077,-122.344,0,0
3,2.25,2920,6300,1.0,3,8,47.7065,-122.37,0,0
3,1.0,1060,7920,1.0,4,7,47.5649,-122.358,0,0
3,1.75,1300,8976,1.0,3,7,47.3357,-122.305,0,0
4,2.5,2400,7292,1.0,3,8,47.7749,-122.339,0,0
4,2.25,1990,8548,2.0,3,8,47.667,-122.178,0,0
3,2.0,1320,8959,1.0,3,7,47.3536,-122.144,0,0
4,2.5,2100,19680,1.5,3,6,47.4787,-122.23,0,0
3,2.0,1340,10200,1.5,3,7,47.7756,-122.351,0,0
4,1.75,2020,7029,1.0,4,7,47.6983,-122.127,0,0
4,1.75,2460,5100,1.5,5,7,47.6782,-122.3,0,0
4,1.75,2570,8640,1.0,4,8,47.5956,-122.172,0,0
3,2.5,1990,8325,2.0,4,8,47.705,-122.201,0,0
3,2.0,1150,6000,1.0,5,7,47.498,-122.263,0,0
3,2.75,3900,111514,2.0,3,6,47.5621,-121.924,0,0
3,2.5,2430,5866,2.0,3,7,47.5158,-121.871,0,0
3,1.75,1350,4000,1.5,4,7,47.6581,-122.354,0,0
3,3.75,2930,150945,2.0,3,8,47.4658,-122.115,0,0
4,2.5,1450,3600,1.5,3,7,47.5985,-122.298,0,0
3,2.5,1590,2550,3.0,3,7,47.6772,-122.393,0,0
3,1.0,1090,6771,1.5,3,7,47.5177,-122.353,0,0
4,2.25,2140,9377,2.0,4,8,47.2649,-122.218,0,0
3,2.25,1960,12350,1.0,4,7,47.5247,-122.052,0,0
3,1.0,1590,5400,1.0,3,8,47.5509,-122.261,1,0
3,1.0,1500,10730,1.0,3,7,47.6385,-121.966,0,0
3,1.0,1490,5700,1.5,3,7,47.6549,-122.331,0,0
4,2.0,1570,7320,1.0,4,7,47.5967,-122.14,0,0
5,3.0,2970,6500,2.0,3,9,47.5973,-122.018,0,0
3,2.5,1150,887,3.0,3,7,47.7072,-122.356,0,0
5,1.75,2760,18112,1.0,3,8,47.7363,-122.298,0,0
5,2.75,2570,12906,2.0,3,8,47.5814,-122.05,0,0
3,1.0,1220,22443,1.0,4,7,47.2633,-122.245,0,0
3,1.75,1850,15170,1.0,3,7,47.4991,-121.774,0,0
5,3.25,3940,9780,2.0,3,9,47.5435,-121.888,0,0
3,1.5,1050,4590,1.0,3,7,47.6943,-122.29,0,0
4,2.0,1480,11171,1.5,4,6,47.5849,-122.051,0,0
4,3.25,3890,422096,1.5,3,9,47.4125,-121.982,0,0
4,2.5,5760,32033,2.0,4,12,47.7288,-122.37,4,0
3,1.75,1210,7000,1.0,3,7,47.4572,-122.169,0,0
4,2.5,3670,7000,2.0,3,10,47.5854,-122.08,0,0
2,1.0,600,1500,1.0,4,4,47.5289,-122.033,0,0
3,1.0,940,10500,1.0,4,7,47.7268,-122.229,0,0
4,1.75,3140,12519,1.0,3,7,47.6941,-122.173,0,0
3,2.5,1910,5125,2.0,3,9,47.5481,-121.995,0,0
4,1.0,1430,3600,1.0,3,6,47.5343,-122.355,0,0
4,3.5,2770,3330,2.0,3,8,47.6327,-122.109,0,0
3,1.0,1200,4000,1.5,4,6,47.5881,-122.299,0,0
2,1.75,1220,15600,1.0,3,6,47.2853,-122.265,0,0
5,3.25,2710,2356,2.0,3,8,47.5394,-122.028,0,0
4,1.0,1730,7350,1.5,4,6,47.3467,-122.307,0,0
2,1.0,1790,15783,1.0,4,8,47.691,-122.387,0,0
3,2.0,1170,5450,1.0,5,6,47.5276,-122.273,0,0
5,2.5,2820,14062,2.0,4,7,47.7081,-122.215,0,0
4,3.25,2880,35315,1.0,3,11,47.6587,-122.163,0,0
5,3.5,2450,8193,2.0,3,9,47.7721,-122.241,0,0
2,1.0,970,4284,1.0,3,7,47.6667,-122.333,0,0
3,1.75,2090,8910,1.0,3,8,47.7149,-122.222,0,0
4,2.5,2630,5701,2.0,3,7,47.375,-122.16,0,0
3,1.75,1900,6334,1.0,3,8,47.6675,-122.276,2,0
3,1.0,910,8658,1.0,3,7,47.7586,-122.303,0,0
3,3.25,1550,1280,2.0,3,9,47.6493,-122.384,0,0
3,2.5,1960,6058,2.0,3,8,47.6319,-122.007,0,0
4,2.25,2650,8149,1.0,4,8,47.5624,-122.176,0,0
3,1.0,940,7980,1.0,4,7,47.3838,-122.289,0,0
3,3.0,4610,8400,2.0,3,8,47.5854,-122.292,2,0
3,1.75,1520,9600,1.0,4,7,47.473,-122.149,0,0
4,2.75,2510,11880,1.0,5,8,47.5427,-122.181,0,0
3,2.5,3150,20189,2.0,3,10,47.447,-122.088,0,0
3,2.5,2620,108464,2.0,4,8,47.4583,-122.036,0,0
4,2.5,3270,45537,2.0,3,9,47.6303,-121.984,0,0
3,1.5,1180,8353,1.0,3,7,47.7652,-122.274,0,0
3,1.0,970,8040,1.0,3,7,47.603,-122.132,0,0
4,1.5,1440,3200,1.0,4,7,47.5269,-122.383,1,0
4,2.25,2080,15750,1.0,3,8,47.7225,-122.2,0,0
2,2.25,860,696,2.0,3,9,47.5663,-122.29,0,0
3,2.5,1710,1296,3.0,3,8,47.6963,-122.342,0,0
4,2.5,2420,7200,2.0,3,9,47.6893,-122.197,0,0
5,3.5,3750,9612,1.0,4,9,47.5511,-122.157,2,0
2,1.0,1080,5000,1.0,3,7,47.5682,-122.359,0,0
2,1.5,1010,10005,2.0,3,7,47.5118,-122.189,0,0
6,2.75,3610,17580,1.0,5,9,47.5739,-122.069,4,0
5,3.0,3223,6371,2.0,3,9,47.3584,-122.163,0,0
3,1.0,1030,8164,1.0,4,7,47.7353,-122.334,0,0
3,2.5,2080,9827,2.0,3,8,47.3058,-122.394,0,0
3,2.25,2790,13791,1.0,3,8,47.4389,-122.351,3,0
4,1.75,2320,7500,1.0,3,7,47.7574,-122.343,0,0
3,2.25,1400,31626,1.0,2,7,47.3029,-122.069,0,0
2,1.0,1220,17172,1.0,4,6,47.6934,-122.163,0,0
4,1.5,2550,5055,2.0,4,10,47.636,-122.301,0,0
5,3.0,3040,6604,2.0,3,9,47.548,-122.356,0,0
2,2.0,1510,4000,1.0,4,7,47.6582,-122.345,0,0
5,3.0,2750,3800,1.5,5,7,47.6845,-122.313,0,0
4,2.75,2420,39704,1.0,3,9,47.4053,-122.03,0,0
2,2.0,1384,1822,2.0,3,7,47.7525,-122.244,0,0
3,1.75,1680,6200,1.5,3,7,47.5338,-122.384,0,0
3,1.75,1940,7313,1.0,4,8,47.5239,-122.387,1,0
1,1.0,1230,9300,1.5,4,6,47.7055,-122.348,0,0
4,1.0,1340,22500,1.5,3,7,47.489,-122.316,0,0
3,1.0,960,8291,1.0,3,6,47.5006,-122.334,0,0
3,1.5,1360,885,3.0,3,8,47.6961,-122.349,0,0
4,2.5,2578,4554,2.0,3,9,47.2603,-122.194,0,0
4,2.25,2340,5300,1.0,5,8,47.6202,-122.112,0,0
3,2.0,1410,7998,1.0,4,7,47.4968,-122.277,0,0
4,2.5,2760,13093,2.0,4,9,47.5845,-122.06,0,0
3,1.75,1630,8400,1.0,4,7,47.5983,-122.149,0,0
3,2.5,1650,2787,2.0,3,8,47.5336,-121.838,0,0
3,1.0,1250,7210,1.0,4,7,47.4169,-122.168,0,0
2,1.0,1430,5000,1.5,2,7,47.6727,-122.299,0,0
4,2.5,2820,5934,1.0,5,9,47.5706,-122.403,3,0
3,2.5,3560,107290,2.0,3,10,47.6652,-122.049,0,0
4,2.25,2470,7447,2.0,3,8,47.7514,-122.286,0,0
3,2.5,1500,7350,1.0,2,7,47.3025,-122.382,0,0
3,1.5,1310,3880,1.0,3,7,47.6821,-122.392,0,0
3,1.75,1480,6592,1.0,4,7,47.2982,-122.378,0,0
4,2.5,2240,4447,2.0,3,7,47.4868,-122.159,0,0
4,2.75,3410,95396,1.5,4,10,47.6547,-122.158,0,0
4,2.5,2580,4818,2.0,3,8,47.3607,-122.038,0,0
3,1.75,1890,13860,1.0,5,7,47.4156,-122.149,0,0
4,2.75,3130,9711,2.0,3,9,47.4823,-122.124,0,0
3,2.25,1450,1387,3.0,3,8,47.6765,-122.302,0,0
4,1.75,2420,8400,1.0,5,7,47.5017,-122.165,0,0
4,3.25,3270,5187,2.0,3,9,47.6966,-122.133,0,0
3,1.0,1240,8840,1.0,3,6,47.7277,-122.308,0,0
5,3.0,3480,6625,2.0,3,8,47.4815,-122.153,0,0
2,1.5,1340,1286,2.0,3,8,47.617,-122.309,0,0
3,2.5,3400,12442,2.0,3,9,47.5611,-122.032,0,0
3,1.0,1010,9678,1.0,5,7,47.4396,-122.285,0,0
4,2.5,2280,2432,2.0,5,8,47.6605,-122.355,0,0
5,3.5,3420,6403,2.0,3,8,47.5162,-121.874,2,0
3,2.25,2370,9619,1.0,4,8,47.6366,-122.099,0,0
3,3.0,2500,8304,2.0,3,8,47.4022,-122.166,0,0
5,3.25,3950,44431,1.0,3,10,47.6451,-122.173,0,0
4,2.5,3030,180263,2.0,3,7,47.2953,-122.097,0,0
2,1.5,1920,6250,1.0,3,7,47.6497,-122.393,0,0
4,2.5,2960,28005,2.0,3,10,47.7477,-122.117,0,0
4,1.5,1610,6923,1.0,3,6,47.3747,-122.306,0,0
6,2.25,3830,11180,1.0,5,9,47.5849,-122.113,2,0
4,2.0,1710,8814,1.0,5,7,47.395,-122.174,0,0
4,2.5,1560,7800,2.0,3,7,47.514,-122.316,0,0
3,1.75,1500,7800,1.0,3,7,47.3141,-122.192,0,0
3,1.75,2280,77972,1.0,3,8,47.4804,-122.151,0,0
4,2.5,3140,8455,2.0,3,8,47.4866,-122.147,0,0
3,1.5,1550,7260,1.5,2,6,47.4693,-122.349,0,0
4,1.75,1630,3000,1.0,3,7,47.5961,-122.305,0,0
2,1.0,700,6000,1.0,3,6,47.4671,-122.212,0,0
3,2.0,1790,7212,1.0,4,8,47.3898,-122.154,0,0
3,2.5,2680,5860,2.0,3,8,47.7557,-122.223,0,0
3,3.25,1600,1298,3.0,3,8,47.6954,-122.375,0,0
4,2.0,1970,7451,1.0,3,8,47.765,-122.335,0,0
4,2.75,3600,5040,2.0,3,9,47.6487,-122.388,0,0
4,3.0,1940,8170,1.0,4,7,47.7381,-122.302,0,0
6,1.5,1680,5202,1.5,2,7,47.6798,-122.206,0,0
3,1.0,1350,10000,1.0,4,7,47.5741,-122.133,0,0
4,3.5,3200,6420,2.0,3,9,47.3545,-122.001,0,0
5,2.75,2160,7200,1.5,3,7,47.5576,-122.273,0,0
3,2.5,2120,4512,2.0,3,8,47.75,-122.183,0,0
3,1.75,2880,18296,1.0,3,8,47.4881,-122.281,0,0
3,1.0,1790,11884,1.0,3,7,47.3887,-122.22,0,0
5,3.0,2680,9624,2.0,3,7,47.3279,-122.006,0,0
5,2.5,2740,5400,2.0,3,8,47.4036,-122.205,0,0
3,2.0,2010,4320,2.0,3,9,47.5153,-122.256,2,0
4,3.5,4270,40097,1.0,4,12,47.7354,-122.078,0,0
4,2.5,2630,48706,2.0,3,8,47.775,-122.125,0,0
3,2.0,2350,15021,1.0,4,8,47.6408,-122.219,0,0
2,1.5,1110,957,2.0,3,8,47.6319,-122.362,0,0
3,1.0,1060,10042,1.0,4,7,47.4434,-122.283,0,0
4,2.75,2910,9000,1.0,4,8,47.544,-122.176,0,0
3,1.5,2500,6000,1.5,5,7,47.5297,-122.354,0,0
2,2.75,2810,11205,1.0,3,7,47.4869,-122.243,0,0
3,2.0,1440,3218,1.0,3,7,47.5655,-122.36,0,0
3,2.0,1710,7225,2.0,4,7,47.2917,-122.373,0,0
3,2.5,2030,1800,3.0,3,9,47.6199,-122.3,0,0
4,2.5,2980,10194,2.0,3,9,47.5515,-122.12,0,0
3,1.0,1060,10350,1.0,4,7,47.365,-122.028,0,0
3,2.75,1960,6390,1.5,5,8,47.6032,-122.285,2,0
4,2.5,2550,7500,1.0,3,8,47.3165,-122.386,0,0
6,2.75,2940,7350,1.0,3,8,47.3103,-122.339,0,0
4,1.75,2080,13629,1.0,4,7,47.4866,-122.232,0,0
3,1.0,1840,10178,1.0,3,7,47.3979,-122.317,0,0
4,3.0,2180,12196,2.0,4,7,47.5338,-122.033,0,0
4,1.0,1360,6000,1.5,3,7,47.6854,-122.288,0,0
2,1.0,670,7312,1.0,3,5,47.7145,-122.285,0,0
3,1.75,1760,10349,1.0,3,8,47.6347,-122.173,0,0
4,3.5,3200,8049,1.0,3,8,47.5841,-122.172,0,0
4,2.5,2500,12090,1.0,3,9,47.6346,-122.045,0,0
4,2.5,2620,9525,2.5,4,9,47.5631,-122.219,0,0
4,2.75,2930,4408,1.0,5,8,47.5841,-122.295,0,0
5,1.75,1830,7986,1.0,4,7,47.5208,-122.35,0,0
4,2.75,3820,8850,2.0,3,10,47.6506,-122.195,0,0
1,2.25,1940,2550,2.0,4,7,47.7313,-122.343,0,0
3,1.0,1580,8240,1.0,4,7,47.3542,-122.181,0,0
2,1.0,760,6035,1.0,3,6,47.5443,-122.382,0,0
3,2.5,2840,6854,2.0,3,9,47.6006,-121.978,0,0
3,2.5,1990,3694,2.0,3,8,47.3872,-122.154,0,0
2,1.5,1078,1263,2.0,3,7,47.7532,-122.244,0,0
2,2.75,3690,32044,2.0,3,12,47.4485,-122.369,4,1
3,1.5,1710,8364,2.0,3,7,47.5175,-122.393,2,0
4,1.0,1440,8320,1.5,3,7,47.7529,-122.318,0,0
3,2.5,2910,17172,2.0,3,10,47.2789,-122.331,0,0
3,1.5,1740,9038,1.0,4,7,47.5897,-122.136,0,0
3,2.0,1590,5009,2.0,4,6,47.7012,-122.322,0,0
4,2.25,2510,31584,2.0,4,9,47.6153,-122.054,0,0
3,1.0,1210,9525,1.0,3,7,47.5274,-122.345,0,0
3,1.75,1140,9628,1.0,4,7,47.2933,-122.372,0,0
4,2.0,1500,7854,1.5,3,7,47.3127,-122.354,0,0
3,1.0,1160,9525,1.0,4,7,47.7431,-122.073,0,0
4,2.5,3520,35991,2.0,4,10,47.7437,-122.035,0,0
4,2.5,2770,8879,2.0,3,9,47.5831,-122.193,0,0
5,2.75,2770,7620,1.0,3,7,47.5188,-122.348,0,0
4,2.5,3200,7282,2.0,3,9,47.4318,-122.286,0,0
4,2.5,2510,35020,1.0,4,8,47.5834,-122.003,0,0
4,2.75,3160,8429,1.0,4,7,47.511,-122.251,3,0
2,2.0,1390,12530,1.0,3,8,47.7499,-122.29,0,0
2,1.0,950,3880,1.0,4,6,47.687,-122.389,0,0
4,3.5,3120,5086,2.0,3,9,47.6762,-122.288,0,0
3,2.0,1560,1020,3.0,3,8,47.605,-122.304,0,0
5,2.75,2530,9375,1.0,5,7,47.3738,-122.214,0,0
3,2.0,1760,4046,1.0,3,7,47.6876,-122.381,0,0
2,1.0,910,6000,1.0,3,6,47.5253,-122.266,0,0
3,2.0,1260,2550,2.0,3,7,47.6821,-122.378,0,0
2,1.75,1600,5795,1.5,3,8,47.6709,-122.276,0,0
3,2.25,1400,11400,2.0,3,8,47.7428,-122.231,0,0
2,1.0,1150,7552,1.0,3,7,47.7215,-122.323,0,0
3,1.75,2170,73616,1.0,3,7,47.2881,-122.086,0,0
3,2.5,1500,10652,2.0,4,7,47.4015,-122.176,0,0
3,2.75,2120,7650,1.0,4,7,47.4923,-122.178,0,0
2,2.25,1260,1032,2.0,3,7,47.5323,-122.072,0,0
3,2.5,2180,4226,2.0,3,8,47.7733,-122.226,0,0
3,2.25,1800,6680,2.0,3,8,47.7293,-122.223,0,0
3,1.75,1990,5600,1.0,3,8,47.65,-122.415,1,0
3,2.5,2010,2263,2.0,3,8,47.6088,-122.311,0,0
3,1.75,2570,39634,2.0,3,8,47.596,-122.08,0,0
4,2.0,1740,9000,1.0,5,8,47.6815,-122.198,0,0
3,1.75,2220,22081,1.5,4,7,47.4693,-122.364,0,0
3,2.5,1590,3480,2.0,3,7,47.4805,-122.178,0,0
4,2.5,4150,8436,2.0,3,10,47.5802,-122.039,0,0
4,2.75,3210,8520,1.0,4,7,47.7743,-122.388,2,0
2,1.0,1060,8187,1.0,4,6,47.7508,-122.349,0,0
4,2.0,2070,9822,1.0,5,7,47.566,-122.14,0,0
2,1.0,770,8149,1.0,3,6,47.7458,-122.298,0,0
3,2.5,2010,2778,2.0,3,8,47.5528,-121.999,0,0
3,2.0,1290,6150,1.0,5,6,47.5181,-122.257,1,0
4,2.0,1960,190357,1.0,2,8,47.5538,-121.958,3,0
3,2.25,2675,40910,2.0,3,8,47.5916,-122.055,0,0
2,1.0,1070,5280,1.0,3,6,47.6168,-122.303,0,0
4,1.75,1700,8640,1.0,3,7,47.5772,-122.153,0,0
3,1.5,1350,9315,1.0,3,7,47.6587,-122.124,0,0
4,2.0,1610,6200,1.0,4,7,47.3833,-122.306,0,0
3,2.25,2060,9953,1.0,5,8,47.5767,-122.233,0,0
3,2.0,1640,9750,1.0,3,7,47.7425,-122.241,0,0
4,2.25,3220,8436,2.0,3,8,47.6381,-122.116,0,0
4,2.25,2400,8592,2.0,3,8,47.4383,-122.193,0,0
2,2.25,2690,15000,1.0,3,8,47.3361,-122.353,2,0
4,1.75,1790,10186,1.0,4,8,47.7769,-122.376,0,0
3,2.25,2090,10733,1.0,3,7,47.6971,-122.281,0,0
2,1.0,1360,6120,1.0,3,7,47.6841,-122.291,0,0
4,1.75,1830,12540,1.0,4,8,47.3348,-122.324,0,0
3,2.5,2920,5629,1.0,5,8,47.642,-122.405,2,0
1,1.0,1660,5422,1.0,4,7,47.6821,-122.388,0,0
3,2.5,1810,3192,1.0,3,7,47.7364,-121.969,0,0
4,1.0,1780,4310,1.5,5,6,47.5486,-122.278,0,0
4,3.75,3190,17186,2.0,3,10,47.5115,-122.246,4,1
4,3.25,4020,11588,2.0,3,11,47.5217,-122.155,0,0
3,1.5,1400,6865,1.0,4,7,47.3639,-122.048,0,0
2,1.0,790,11234,1.0,4,6,47.4413,-122.349,0,0
3,1.75,2120,9350,1.0,3,7,47.7562,-122.145,0,0
4,2.5,2850,6809,2.0,3,9,47.7353,-121.973,0,0
3,2.5,2080,4307,2.0,3,7,47.53,-121.848,0,0
4,3.0,2290,8250,2.0,3,9,47.3739,-122.156,0,0
5,2.25,3020,10010,1.0,3,7,47.5249,-122.044,0,0
3,2.25,1820,7326,2.0,3,8,47.7133,-122.217,0,0
3,2.0,1820,15068,2.0,3,7,47.2103,-121.999,2,0
4,2.25,1720,9753,1.0,4,7,47.2922,-122.371,0,0
3,2.5,1900,18414,2.0,3,8,47.6326,-122.015,0,0
4,4.0,6050,84942,2.5,3,9,47.7466,-122.029,2,0
3,2.0,3250,50529,2.0,4,8,47.5849,-122.016,0,0
4,1.0,1420,4875,1.5,3,7,47.6942,-122.321,0,0
3,2.0,2040,4800,1.0,4,7,47.5561,-122.377,0,0
3,1.0,920,4429,1.0,3,7,47.5369,-122.291,0,0
4,1.0,1280,8316,1.0,3,6,47.4989,-122.302,0,0
4,2.5,3190,10034,2.0,3,9,47.6379,-122.111,0,0
3,1.0,1700,8645,1.0,3,6,47.4899,-122.337,0,0
4,2.0,2530,5650,1.5,4,8,47.5778,-122.382,0,0
3,2.5,1730,3000,2.0,3,8,47.6532,-122.34,0,0
4,2.5,2500,8434,2.0,4,8,47.6915,-122.101,0,0
3,2.5,1260,1125,3.0,3,8,47.6706,-122.381,0,0
4,2.5,2310,3570,1.5,3,7,47.6889,-122.347,0,0
3,2.25,3060,9950,1.5,4,9,47.579,-122.284,2,0
4,2.75,2310,10232,1.0,5,8,47.5515,-122.153,0,0
4,2.25,2280,7229,2.0,4,8,47.5609,-122.081,0,0
4,1.75,1630,8000,1.0,3,7,47.3948,-122.201,0,0
3,2.75,1850,9600,1.5,5,7,47.7259,-122.226,0,0
4,1.75,1530,8152,1.0,5,6,47.7557,-122.328,0,0
4,2.5,1847,8000,2.0,3,7,47.2874,-122.257,0,0
5,1.75,1260,4500,1.5,3,7,47.6452,-122.369,0,0
3,1.0,1150,11396,1.5,4,7,47.7435,-122.296,0,0
5,3.0,2008,5050,1.0,3,7,47.5376,-122.292,0,0
3,2.5,3110,123710,2.0,3,8,47.3879,-122.002,0,0
2,2.0,1520,5010,1.0,3,7,47.6948,-122.364,0,0
4,2.75,2630,4501,2.0,3,8,47.7748,-122.244,0,0
4,2.5,3504,6000,2.0,3,7,47.3012,-122.285,0,0
2,1.0,960,28717,1.0,4,6,47.3356,-122.502,0,0
3,1.0,1470,6122,1.0,3,8,47.6517,-122.406,0,0
2,1.0,740,6180,1.0,3,6,47.5517,-122.272,0,0
2,1.5,910,966,2.0,3,8,47.627,-122.361,0,0
3,1.75,1820,32666,1.0,4,7,47.1803,-121.974,0,0
4,2.5,2610,7227,2.0,3,9,47.314,-122.023,0,0
4,3.25,3850,19842,2.0,3,11,47.6239,-122.065,3,0
2,1.0,1320,8380,1.0,3,7,47.705,-122.367,0,0
4,2.5,2250,10160,2.0,5,8,47.5645,-122.219,0,0
4,3.5,3980,209523,2.0,3,9,47.5574,-121.89,2,0
5,2.75,1800,3780,1.5,3,7,47.6831,-122.343,0,0
